pet,mobiliado,metro_proximo,area,quartos,suite,banheiros,aluguel,condominio,iptu,seguro_incendio,taxa_servico,total,cost_per_m2,cluster
1,0,1,63.0,1.0,1,2.0,5250.0,998.0,406.0,67.0,135.0,6856.0,83.33,3
1,0,0,117.0,3.0,1,2.0,5260.0,1185.0,196.0,67.0,136.0,6844.0,44.96,3
1,0,0,250.0,3.0,2,3.0,5287.0,0.0,725.0,88.0,136.0,6236.0,21.15,3
0,1,1,41.0,2.0,0,1.0,5300.0,0.0,71.0,68.0,137.0,5576.0,129.27,0
1,1,1,49.0,1.0,1,1.0,5300.0,450.0,10.0,68.0,137.0,5965.0,108.16,0
1,1,1,49.0,1.0,1,1.0,5300.0,450.0,10.0,68.0,137.0,5965.0,108.16,0
1,0,1,93.0,2.0,0,1.0,5300.0,865.0,24.0,68.0,137.0,6394.0,56.99,4
1,0,1,93.0,2.0,0,1.0,5300.0,865.0,24.0,68.0,137.0,6394.0,56.99,4
1,1,1,36.0,1.0,1,1.0,5300.0,1000.0,167.0,68.0,137.0,6672.0,147.22,0
1,1,1,36.0,1.0,1,1.0,5300.0,1000.0,167.0,68.0,137.0,6672.0,147.22,0
1,0,1,63.0,2.0,2,2.0,5300.0,1350.0,300.0,68.0,137.0,7155.0,84.13,3
1,0,1,63.0,2.0,2,2.0,5300.0,1350.0,300.0,68.0,137.0,7155.0,84.13,3
1,0,1,69.0,2.0,1,2.0,5300.0,1450.0,207.0,68.0,137.0,7162.0,76.81,3
1,0,1,69.0,2.0,1,2.0,5300.0,1500.0,207.0,68.0,137.0,7212.0,76.81,3
0,0,1,44.0,1.0,0,1.0,5315.0,480.0,114.0,68.0,137.0,6114.0,120.8,0
0,0,1,44.0,1.0,0,1.0,5315.0,480.0,114.0,68.0,137.0,6114.0,120.8,0
1,0,0,200.0,3.0,1,4.0,5330.0,0.0,250.0,89.0,138.0,5807.0,26.65,3
1,0,0,200.0,3.0,1,4.0,5330.0,0.0,250.0,89.0,138.0,5807.0,26.65,3
1,0,0,200.0,3.0,1,4.0,5330.0,0.0,250.0,89.0,138.0,5807.0,26.65,3
1,0,1,74.0,2.0,1,2.0,5335.0,900.0,0.0,68.0,138.0,6441.0,72.09,3
1,1,1,86.0,1.0,1,2.0,5367.0,1377.0,439.0,68.0,139.0,7390.0,62.41,3
1,1,1,42.0,1.0,1,1.0,5390.0,1650.0,75.0,69.0,139.0,7323.0,128.33,0
1,1,1,42.0,1.0,1,1.0,5390.0,1650.0,75.0,69.0,139.0,7323.0,128.33,0
1,1,1,42.0,1.0,1,1.0,5390.0,1650.0,75.0,69.0,139.0,7323.0,128.33,0
1,0,1,120.0,3.0,1,3.0,5398.0,683.0,223.0,69.0,139.0,6512.0,44.98,3
1,0,1,45.0,1.0,1,1.0,5400.0,1000.0,0.0,69.0,139.0,6608.0,120.0,0
1,0,1,45.0,1.0,1,1.0,5400.0,1000.0,0.0,69.0,139.0,6608.0,120.0,0
1,1,1,107.0,3.0,1,2.0,5400.0,1092.0,104.0,69.0,139.0,6804.0,50.47,3
1,1,1,39.0,1.0,1,1.0,5400.0,1400.0,237.0,69.0,139.0,7245.0,138.46,0
1,0,1,127.0,3.0,2,2.0,5400.0,1609.0,292.0,69.0,139.0,7509.0,42.52,3
1,0,1,170.0,3.0,3,4.0,5402.0,0.0,167.0,90.0,139.0,5798.0,31.78,3
1,1,1,50.0,1.0,1,1.0,5427.0,1100.0,254.0,69.0,140.0,6990.0,108.54,0
1,1,1,50.0,1.0,1,1.0,5427.0,1100.0,254.0,69.0,140.0,6990.0,108.54,0
1,1,1,50.0,1.0,1,1.0,5427.0,1100.0,254.0,69.0,140.0,6990.0,108.54,0
1,1,1,135.0,3.0,0,3.0,5440.0,0.0,0.0,90.0,140.0,5670.0,40.3,3
1,1,1,135.0,3.0,0,3.0,5440.0,0.0,0.0,90.0,140.0,5670.0,40.3,3
1,1,1,135.0,3.0,0,3.0,5440.0,0.0,0.0,90.0,140.0,5670.0,40.3,3
1,1,1,135.0,3.0,0,3.0,5440.0,0.0,0.0,90.0,140.0,5670.0,40.3,3
1,0,1,27.0,1.0,0,1.0,5450.0,812.0,11.0,70.0,141.0,6484.0,201.85,0
1,0,1,27.0,1.0,0,1.0,5450.0,812.0,11.0,70.0,141.0,6484.0,201.85,0
1,1,0,250.0,3.0,1,5.0,5450.0,685.0,571.0,91.0,141.0,6938.0,21.8,3
1,0,1,100.0,3.0,0,2.0,5460.0,0.0,178.0,91.0,141.0,5870.0,54.6,3
1,0,1,100.0,3.0,0,2.0,5460.0,0.0,178.0,91.0,141.0,5870.0,54.6,3
1,0,0,113.0,2.0,2,2.0,5480.0,1700.0,525.0,70.0,141.0,7916.0,48.5,3
1,0,0,113.0,2.0,2,2.0,5480.0,1700.0,525.0,70.0,141.0,7916.0,48.5,3
1,0,0,200.0,3.0,1,2.0,5500.0,0.0,67.0,91.0,142.0,5800.0,27.5,3
1,1,1,30.0,1.0,0,1.0,5500.0,0.0,150.0,70.0,142.0,5862.0,183.33,0
1,1,1,30.0,1.0,0,1.0,5500.0,0.0,150.0,70.0,142.0,5862.0,183.33,0
1,0,1,88.0,3.0,1,2.0,5500.0,0.0,150.0,91.0,142.0,5883.0,62.5,3
1,0,1,88.0,3.0,1,2.0,5500.0,0.0,150.0,91.0,142.0,5883.0,62.5,3
1,0,1,88.0,3.0,1,2.0,5500.0,0.0,150.0,91.0,142.0,5883.0,62.5,3
1,0,0,207.0,4.0,2,5.0,5500.0,0.0,325.0,91.0,142.0,6058.0,26.57,3
1,1,1,65.0,1.0,0,1.0,5500.0,475.0,0.0,70.0,142.0,6187.0,84.62,0
1,1,1,65.0,1.0,0,1.0,5500.0,475.0,0.0,70.0,142.0,6187.0,84.62,0
1,1,1,65.0,1.0,0,1.0,5500.0,475.0,0.0,70.0,142.0,6187.0,84.62,0
1,0,0,192.0,5.0,0,2.0,5500.0,0.0,459.0,91.0,142.0,6192.0,28.65,3
1,0,0,70.0,3.0,1,2.0,5500.0,500.0,48.0,70.0,142.0,6260.0,78.57,3
1,0,0,70.0,3.0,1,2.0,5500.0,500.0,48.0,70.0,142.0,6260.0,78.57,3
1,0,0,70.0,3.0,1,2.0,5500.0,500.0,48.0,70.0,142.0,6260.0,78.57,3
0,1,1,330.0,4.0,1,3.0,5500.0,0.0,580.0,91.0,142.0,6313.0,16.67,3
0,1,1,44.0,2.0,0,1.0,5500.0,519.0,84.0,70.0,142.0,6315.0,125.0,0
0,1,1,44.0,2.0,0,1.0,5500.0,519.0,84.0,70.0,142.0,6315.0,125.0,0
1,1,0,73.0,2.0,1,2.0,5500.0,570.0,38.0,70.0,142.0,6320.0,75.34,3
1,1,1,27.0,1.0,0,1.0,5500.0,600.0,8.0,70.0,142.0,6320.0,203.7,0
1,0,1,200.0,1.0,1,1.0,5500.0,0.0,602.0,91.0,142.0,6335.0,27.5,4
1,1,1,57.0,2.0,1,2.0,5500.0,500.0,150.0,70.0,142.0,6362.0,96.49,3
1,1,1,25.0,1.0,0,1.0,5500.0,650.0,0.0,70.0,142.0,6362.0,220.0,0
1,1,1,25.0,1.0,0,1.0,5500.0,650.0,0.0,70.0,142.0,6362.0,220.0,0
1,0,0,250.0,4.0,1,4.0,5500.0,0.0,658.0,91.0,142.0,6391.0,22.0,3
1,1,1,65.0,2.0,0,1.0,5500.0,662.0,100.0,70.0,142.0,6474.0,84.62,0
1,1,1,65.0,2.0,0,1.0,5500.0,662.0,100.0,70.0,142.0,6474.0,84.62,0
1,1,1,65.0,2.0,0,1.0,5500.0,662.0,100.0,70.0,142.0,6474.0,84.62,0
1,1,1,65.0,2.0,0,1.0,5500.0,662.0,100.0,70.0,142.0,6474.0,84.62,0
0,1,1,30.0,1.0,0,1.0,5500.0,420.0,347.0,70.0,142.0,6479.0,183.33,0
1,1,1,48.0,1.0,0,1.0,5500.0,790.0,0.0,70.0,142.0,6502.0,114.58,0
1,1,1,30.0,1.0,1,1.0,5500.0,600.0,217.0,70.0,142.0,6529.0,183.33,0
1,0,1,50.0,1.0,0,1.0,5500.0,850.0,0.0,70.0,142.0,6562.0,110.0,0
1,0,1,50.0,1.0,0,1.0,5500.0,850.0,0.0,70.0,142.0,6562.0,110.0,0
1,0,1,88.0,2.0,2,2.0,5500.0,858.0,14.0,70.0,142.0,6584.0,62.5,3
1,1,0,90.0,3.0,1,2.0,5500.0,920.0,0.0,70.0,142.0,6632.0,61.11,3
1,1,1,45.0,2.0,0,1.0,5500.0,900.0,50.0,70.0,142.0,6662.0,122.22,0
1,0,1,75.0,2.0,1,2.0,5500.0,800.0,150.0,70.0,142.0,6662.0,73.33,3
1,1,1,27.0,1.0,0,1.0,5500.0,800.0,151.0,70.0,142.0,6663.0,203.7,0
1,1,1,27.0,1.0,0,1.0,5500.0,800.0,151.0,70.0,142.0,6663.0,203.7,0
0,1,1,90.0,2.0,0,1.0,5500.0,920.0,48.0,70.0,142.0,6680.0,61.11,4
0,1,1,90.0,2.0,0,1.0,5500.0,920.0,48.0,70.0,142.0,6680.0,61.11,4
1,0,0,73.0,1.0,1,2.0,5500.0,843.0,193.0,70.0,142.0,6748.0,75.34,3
1,0,0,73.0,1.0,1,2.0,5500.0,843.0,193.0,70.0,142.0,6748.0,75.34,3
1,0,0,73.0,1.0,1,2.0,5500.0,843.0,193.0,70.0,142.0,6748.0,75.34,3
1,1,1,63.0,1.0,1,1.0,5500.0,950.0,173.0,70.0,142.0,6835.0,87.3,0
1,1,1,63.0,1.0,1,1.0,5500.0,950.0,173.0,70.0,142.0,6835.0,87.3,0
1,0,0,86.0,3.0,1,2.0,5500.0,880.0,292.0,70.0,142.0,6884.0,63.95,3
0,1,1,44.0,1.0,0,1.0,5500.0,1000.0,250.0,70.0,142.0,6962.0,125.0,0
0,1,1,44.0,1.0,0,1.0,5500.0,1000.0,250.0,70.0,142.0,6962.0,125.0,0
0,1,1,44.0,1.0,0,1.0,5500.0,1000.0,250.0,70.0,142.0,6962.0,125.0,0
0,1,1,44.0,1.0,0,1.0,5500.0,1000.0,250.0,70.0,142.0,6962.0,125.0,0
1,1,1,56.0,1.0,0,1.0,5500.0,1200.0,165.0,70.0,142.0,7077.0,98.21,0
1,1,1,56.0,1.0,0,1.0,5500.0,1200.0,165.0,70.0,142.0,7077.0,98.21,0
1,1,1,56.0,1.0,0,1.0,5500.0,1200.0,165.0,70.0,142.0,7077.0,98.21,0
1,1,1,56.0,1.0,0,1.0,5500.0,1200.0,165.0,70.0,142.0,7077.0,98.21,0
1,1,1,38.0,1.0,0,1.0,5500.0,1100.0,284.0,70.0,142.0,7096.0,144.74,0
1,1,0,93.0,2.0,1,3.0,5500.0,995.0,466.0,70.0,142.0,7173.0,59.14,3
1,0,1,85.0,2.0,1,2.0,5500.0,1236.0,250.0,70.0,142.0,7198.0,64.71,3
0,1,1,135.0,4.0,1,3.0,5500.0,1550.0,25.0,70.0,142.0,7287.0,40.74,3
1,0,1,55.0,2.0,0,1.0,5500.0,1470.0,161.0,70.0,142.0,7343.0,100.0,0
1,0,1,55.0,2.0,0,1.0,5500.0,1470.0,161.0,70.0,142.0,7343.0,100.0,0
1,0,1,55.0,2.0,0,1.0,5500.0,1470.0,161.0,70.0,142.0,7343.0,100.0,0
1,0,1,55.0,2.0,0,1.0,5500.0,1470.0,161.0,70.0,142.0,7343.0,100.0,0
1,0,1,55.0,2.0,0,1.0,5500.0,1470.0,161.0,70.0,142.0,7343.0,100.0,0
1,0,1,55.0,2.0,0,1.0,5500.0,1470.0,163.0,70.0,142.0,7345.0,100.0,0
1,0,1,55.0,2.0,0,1.0,5500.0,1470.0,163.0,70.0,142.0,7345.0,100.0,0
1,0,1,55.0,2.0,0,1.0,5500.0,1470.0,163.0,70.0,142.0,7345.0,100.0,0
1,0,1,55.0,2.0,0,1.0,5500.0,1470.0,163.0,70.0,142.0,7345.0,100.0,0
0,0,1,63.0,2.0,1,2.0,5500.0,1336.0,324.0,70.0,142.0,7372.0,87.3,3
1,0,1,137.0,3.0,1,3.0,5500.0,1499.0,250.0,70.0,142.0,7461.0,40.15,3
1,0,0,116.0,3.0,1,3.0,5500.0,1454.0,397.0,70.0,142.0,7563.0,47.41,3
1,1,1,90.0,3.0,1,2.0,5500.0,1800.0,459.0,70.0,142.0,7971.0,61.11,3
1,0,0,119.0,2.0,1,3.0,5500.0,1872.0,492.0,70.0,142.0,8076.0,46.22,3
1,0,0,119.0,2.0,1,3.0,5500.0,1872.0,492.0,70.0,142.0,8076.0,46.22,3
1,0,0,119.0,2.0,1,3.0,5500.0,1872.0,492.0,70.0,142.0,8076.0,46.22,3
1,0,1,120.0,4.0,1,2.0,5500.0,2211.0,285.0,70.0,142.0,8208.0,45.83,3
1,0,1,120.0,4.0,1,2.0,5500.0,2211.0,285.0,70.0,142.0,8208.0,45.83,3
0,0,0,100.0,3.0,1,4.0,5500.0,2300.0,359.0,70.0,142.0,8371.0,55.0,3
1,0,0,146.0,3.0,1,4.0,5500.0,2174.0,658.0,70.0,142.0,8544.0,37.67,3
1,0,0,146.0,3.0,1,4.0,5500.0,2174.0,658.0,70.0,142.0,8544.0,37.67,3
1,0,1,450.0,4.0,1,4.0,5510.0,0.0,350.0,92.0,142.0,6094.0,12.24,3
1,0,1,248.0,2.0,0,2.0,5540.0,0.0,1394.0,92.0,143.0,7169.0,22.34,3
1,0,1,248.0,2.0,0,2.0,5540.0,0.0,1394.0,92.0,143.0,7169.0,22.34,3
1,0,1,248.0,2.0,0,2.0,5540.0,0.0,1394.0,92.0,143.0,7169.0,22.34,3
1,1,0,90.0,2.0,1,2.0,5595.0,1756.0,413.0,71.0,144.0,7979.0,62.17,3
1,0,0,174.0,3.0,1,3.0,5600.0,0.0,163.0,93.0,145.0,6001.0,32.18,3
1,0,1,150.0,6.0,1,4.0,5600.0,0.0,180.0,93.0,145.0,6018.0,37.33,3
0,0,1,141.0,3.0,0,2.0,5600.0,0.0,184.0,93.0,145.0,6022.0,39.72,3
1,1,1,150.0,3.0,0,2.0,5600.0,0.0,303.0,93.0,145.0,6141.0,37.33,3
1,0,1,100.0,2.0,1,2.0,5600.0,0.0,334.0,93.0,145.0,6172.0,56.0,3
1,1,1,33.0,1.0,1,1.0,5600.0,1362.0,190.0,71.0,145.0,7368.0,169.7,0
1,0,1,80.0,3.0,1,3.0,5630.0,1313.0,363.0,72.0,145.0,7523.0,70.38,3
1,0,1,80.0,3.0,1,3.0,5630.0,1313.0,363.0,72.0,145.0,7523.0,70.38,3
1,1,1,115.0,2.0,2,3.0,5690.0,2000.0,100.0,73.0,147.0,8010.0,49.48,3
1,1,1,115.0,2.0,2,3.0,5690.0,2000.0,100.0,73.0,147.0,8010.0,49.48,3
0,1,0,242.0,3.0,3,3.0,5700.0,0.0,263.0,95.0,147.0,6205.0,23.55,3
1,1,1,26.0,1.0,1,1.0,5700.0,550.0,100.0,73.0,147.0,6570.0,219.23,0
1,1,1,26.0,1.0,1,1.0,5700.0,550.0,100.0,73.0,147.0,6570.0,219.23,0
1,1,1,42.0,2.0,0,1.0,5700.0,929.0,96.0,73.0,147.0,6945.0,135.71,0
1,1,1,42.0,2.0,0,1.0,5700.0,929.0,96.0,73.0,147.0,6945.0,135.71,0
0,1,0,66.0,2.0,1,2.0,5700.0,1292.0,0.0,73.0,147.0,7212.0,86.36,3
1,0,1,125.0,3.0,0,2.0,5700.0,1103.0,327.0,73.0,147.0,7350.0,45.6,3
1,0,1,40.0,1.0,0,1.0,5740.0,1550.0,0.0,73.0,148.0,7511.0,143.5,0
1,1,1,26.0,1.0,0,1.0,5750.0,550.0,150.0,73.0,148.0,6671.0,221.15,0
1,1,1,26.0,1.0,0,1.0,5750.0,550.0,150.0,73.0,148.0,6671.0,221.15,0
1,0,1,66.0,2.0,1,1.0,5750.0,1150.0,411.0,73.0,148.0,7532.0,87.12,3
1,0,1,66.0,2.0,1,1.0,5750.0,1150.0,411.0,73.0,148.0,7532.0,87.12,3
1,0,1,66.0,2.0,1,1.0,5750.0,1150.0,411.0,73.0,148.0,7532.0,87.12,3
1,0,0,300.0,5.0,4,6.0,5770.0,0.0,180.0,96.0,149.0,6195.0,19.23,3
1,0,0,165.0,3.0,1,2.0,5800.0,0.0,40.0,96.0,150.0,6086.0,35.15,3
1,0,0,260.0,3.0,3,4.0,5800.0,0.0,150.0,96.0,150.0,6196.0,22.31,3
1,0,1,284.0,3.0,0,1.0,5800.0,0.0,234.0,96.0,150.0,6280.0,20.42,3
1,0,0,254.0,3.0,2,3.0,5800.0,0.0,359.0,96.0,150.0,6405.0,22.83,3
1,0,0,200.0,5.0,1,4.0,5800.0,0.0,367.0,96.0,150.0,6413.0,29.0,3
1,1,0,223.0,5.0,0,4.0,5800.0,0.0,527.0,96.0,150.0,6573.0,26.01,3
1,1,0,223.0,5.0,0,4.0,5800.0,0.0,527.0,96.0,150.0,6573.0,26.01,3
1,0,1,58.0,2.0,2,2.0,5800.0,750.0,152.0,74.0,150.0,6926.0,100.0,3
1,1,1,36.0,1.0,1,1.0,5800.0,1000.0,252.0,74.0,150.0,7276.0,161.11,0
1,1,1,36.0,1.0,1,1.0,5800.0,1000.0,252.0,74.0,150.0,7276.0,161.11,0
1,1,1,36.0,1.0,1,1.0,5800.0,1000.0,252.0,74.0,150.0,7276.0,161.11,0
1,1,1,44.0,1.0,0,1.0,5800.0,1460.0,215.0,74.0,150.0,7699.0,131.82,0
1,1,1,44.0,1.0,0,1.0,5800.0,1460.0,215.0,74.0,150.0,7699.0,131.82,0
1,1,1,44.0,1.0,0,1.0,5800.0,1460.0,215.0,74.0,150.0,7699.0,131.82,0
0,1,1,63.0,2.0,1,2.0,5800.0,1450.0,350.0,74.0,150.0,7824.0,92.06,3
0,1,1,63.0,2.0,1,2.0,5800.0,1450.0,350.0,74.0,150.0,7824.0,92.06,3
0,1,1,63.0,2.0,1,2.0,5800.0,1450.0,350.0,74.0,150.0,7824.0,92.06,3
1,1,1,120.0,3.0,0,3.0,5810.0,130.0,375.0,97.0,150.0,6562.0,48.42,3
1,0,1,101.0,2.0,0,1.0,5810.0,2170.0,230.0,74.0,151.0,8284.0,57.52,3
0,1,1,37.0,1.0,1,1.0,5820.0,752.0,200.0,74.0,150.0,6996.0,157.3,0
0,0,1,389.0,3.0,1,4.0,5830.0,0.0,665.0,97.0,150.0,6742.0,14.99,3
1,1,1,70.0,1.0,1,2.0,5850.0,1450.0,381.0,75.0,151.0,7907.0,83.57,3
1,1,1,70.0,1.0,1,2.0,5850.0,1450.0,381.0,75.0,151.0,7907.0,83.57,3
1,1,1,70.0,1.0,1,2.0,5850.0,1450.0,381.0,75.0,151.0,7907.0,83.57,3
1,1,1,70.0,1.0,1,2.0,5850.0,1450.0,381.0,75.0,151.0,7907.0,83.57,3
1,0,0,113.0,2.0,0,3.0,5890.0,0.0,292.0,98.0,152.0,6432.0,52.12,3
1,0,0,113.0,2.0,0,3.0,5890.0,0.0,292.0,98.0,152.0,6432.0,52.12,3
1,0,1,68.0,2.0,1,2.0,5900.0,600.0,228.0,75.0,152.0,6955.0,86.76,3
1,1,1,62.0,2.0,1,2.0,5900.0,1100.0,0.0,75.0,152.0,7227.0,95.16,3
1,1,1,62.0,2.0,1,2.0,5900.0,1100.0,0.0,75.0,152.0,7227.0,95.16,3
1,0,1,60.0,2.0,1,2.0,5900.0,1100.0,246.0,75.0,152.0,7473.0,98.33,3
1,0,1,60.0,2.0,1,2.0,5900.0,1100.0,246.0,75.0,152.0,7473.0,98.33,3
1,0,1,60.0,2.0,1,2.0,5900.0,1100.0,246.0,75.0,152.0,7473.0,98.33,3
0,0,1,101.0,2.0,1,2.0,5900.0,1612.0,437.0,75.0,152.0,8176.0,58.42,3
0,1,1,68.0,1.0,1,2.0,5900.0,1305.0,955.0,75.0,152.0,8387.0,86.76,3
0,1,1,68.0,1.0,1,2.0,5900.0,1305.0,955.0,75.0,152.0,8387.0,86.76,3
1,1,1,55.0,1.0,1,1.0,5950.0,1042.0,1.0,76.0,154.0,7223.0,108.18,0
1,1,1,55.0,1.0,1,1.0,5950.0,1042.0,1.0,76.0,154.0,7223.0,108.18,0
1,1,1,73.0,3.0,2,2.0,5974.0,1400.0,9.0,76.0,154.0,7613.0,81.84,3
1,1,1,60.0,2.0,1,2.0,5998.0,1400.0,209.0,76.0,155.0,7838.0,99.97,3
1,1,1,60.0,2.0,1,2.0,5998.0,1400.0,209.0,76.0,155.0,7838.0,99.97,3
1,1,1,60.0,2.0,1,2.0,5998.0,1400.0,209.0,76.0,155.0,7838.0,99.97,3
1,1,1,60.0,2.0,1,2.0,5998.0,1400.0,209.0,76.0,155.0,7838.0,99.97,3
1,0,0,150.0,3.0,2,3.0,6000.0,3998.0,1083.0,77.0,155.0,11313.0,40.0,2
1,0,0,150.0,3.0,2,3.0,6000.0,3998.0,1083.0,77.0,155.0,11313.0,40.0,2
1,1,1,90.0,2.0,0,1.0,6000.0,0.0,0.0,100.0,155.0,6255.0,66.67,4
1,0,1,186.0,3.0,1,3.0,6000.0,0.0,76.0,100.0,155.0,6331.0,32.26,3
1,0,1,186.0,3.0,1,3.0,6000.0,0.0,76.0,100.0,155.0,6331.0,32.26,3
0,0,0,135.0,3.0,1,3.0,6000.0,0.0,96.0,100.0,155.0,6351.0,44.44,3
1,1,1,120.0,3.0,1,3.0,6000.0,0.0,167.0,100.0,155.0,6422.0,50.0,3
1,0,1,92.0,2.0,1,1.0,6000.0,0.0,186.0,100.0,155.0,6441.0,65.22,3
1,0,1,92.0,2.0,1,1.0,6000.0,0.0,186.0,100.0,155.0,6441.0,65.22,3
1,0,1,92.0,2.0,1,1.0,6000.0,0.0,186.0,100.0,155.0,6441.0,65.22,3
1,1,1,70.0,1.0,0,1.0,6000.0,0.0,225.0,100.0,155.0,6480.0,85.71,0
1,0,0,165.0,3.0,1,4.0,6000.0,0.0,295.0,100.0,155.0,6550.0,36.36,3
0,0,0,211.0,3.0,3,5.0,6000.0,0.0,309.0,100.0,155.0,6564.0,28.44,3
1,0,0,215.0,3.0,1,3.0,6000.0,0.0,380.0,100.0,155.0,6635.0,27.91,3
1,1,1,164.0,3.0,1,4.0,6000.0,0.0,410.0,100.0,155.0,6665.0,36.59,3
1,0,0,300.0,6.0,3,6.0,6000.0,0.0,414.0,100.0,155.0,6669.0,20.0,3
1,0,0,352.0,4.0,4,7.0,6000.0,0.0,459.0,100.0,155.0,6714.0,17.05,1
1,0,0,168.0,4.0,3,5.0,6000.0,0.0,507.0,100.0,155.0,6762.0,35.71,3
1,1,1,42.0,1.0,0,1.0,6000.0,500.0,125.0,77.0,155.0,6857.0,142.86,0
0,0,0,400.0,4.0,1,4.0,6000.0,0.0,709.0,100.0,155.0,6964.0,15.0,3
1,1,1,32.0,1.0,0,1.0,6000.0,771.0,58.0,77.0,155.0,7061.0,187.5,0
1,1,1,70.0,1.0,0,1.0,6000.0,957.0,44.0,77.0,155.0,7233.0,85.71,0
1,1,1,57.0,1.0,0,1.0,6000.0,800.0,251.0,77.0,155.0,7283.0,105.26,0
1,1,1,57.0,1.0,0,1.0,6000.0,800.0,251.0,77.0,155.0,7283.0,105.26,0
1,1,1,57.0,1.0,0,1.0,6000.0,800.0,251.0,77.0,155.0,7283.0,105.26,0
1,1,1,40.0,1.0,0,1.0,6000.0,833.0,275.0,77.0,155.0,7340.0,150.0,0
0,1,1,68.0,1.0,1,2.0,6000.0,850.0,287.0,77.0,155.0,7369.0,88.24,0
1,1,1,40.0,1.0,1,1.0,6000.0,907.0,304.0,77.0,155.0,7443.0,150.0,0
1,0,1,60.0,2.0,1,2.0,6000.0,1100.0,246.0,77.0,155.0,7578.0,100.0,3
1,0,1,60.0,2.0,1,2.0,6000.0,1100.0,246.0,77.0,155.0,7578.0,100.0,3
1,0,1,37.0,1.0,0,1.0,6000.0,1400.0,31.0,77.0,155.0,7663.0,162.16,0
1,0,1,37.0,1.0,0,1.0,6000.0,1400.0,31.0,77.0,155.0,7663.0,162.16,0
1,0,1,65.0,2.0,1,2.0,6000.0,1200.0,247.0,77.0,155.0,7679.0,92.31,3
1,0,1,65.0,2.0,1,2.0,6000.0,1200.0,247.0,77.0,155.0,7679.0,92.31,3
1,0,1,65.0,2.0,1,2.0,6000.0,1200.0,247.0,77.0,155.0,7679.0,92.31,3
1,1,1,63.0,2.0,1,2.0,6000.0,1200.0,250.0,77.0,155.0,7682.0,95.24,3
1,1,1,63.0,2.0,1,2.0,6000.0,1200.0,250.0,77.0,155.0,7682.0,95.24,3
0,0,0,85.0,2.0,2,2.0,6000.0,1407.0,377.0,77.0,155.0,8016.0,70.59,3
0,0,0,85.0,2.0,2,2.0,6000.0,1407.0,377.0,77.0,155.0,8016.0,70.59,3
1,0,1,80.0,3.0,0,2.0,6000.0,1457.0,338.0,77.0,155.0,8027.0,75.0,3
1,0,1,80.0,3.0,0,2.0,6000.0,1457.0,338.0,77.0,155.0,8027.0,75.0,3
1,0,1,120.0,2.0,0,2.0,6000.0,1600.0,225.0,77.0,155.0,8057.0,50.0,3
1,0,0,80.0,3.0,1,2.0,6000.0,1430.0,425.0,77.0,155.0,8087.0,75.0,3
1,0,0,149.0,3.0,1,2.0,6000.0,2000.0,167.0,77.0,155.0,8399.0,40.27,3
1,1,1,70.0,1.0,0,1.0,6000.0,1780.0,400.0,77.0,155.0,8412.0,85.71,0
1,1,1,70.0,1.0,0,1.0,6000.0,1780.0,400.0,77.0,155.0,8412.0,85.71,0
1,1,1,69.0,3.0,1,2.0,6000.0,1800.0,470.0,77.0,155.0,8502.0,86.96,3
1,0,1,170.0,3.0,0,2.0,6100.0,0.0,0.0,101.0,158.0,6201.0,35.88,3
0,0,1,130.0,3.0,0,2.0,6100.0,0.0,292.0,101.0,157.0,6650.0,46.92,3
0,0,1,130.0,3.0,0,2.0,6100.0,0.0,292.0,101.0,157.0,6650.0,46.92,3
0,0,1,130.0,3.0,0,2.0,6100.0,0.0,292.0,101.0,157.0,6650.0,46.92,3
1,1,1,140.0,2.0,0,2.0,6100.0,0.0,475.0,101.0,157.0,6833.0,43.57,3
1,1,1,140.0,2.0,0,2.0,6100.0,0.0,475.0,101.0,157.0,6833.0,43.57,3
1,1,1,140.0,2.0,0,2.0,6100.0,0.0,475.0,101.0,157.0,6833.0,43.57,3
1,1,1,140.0,2.0,0,2.0,6100.0,0.0,475.0,101.0,157.0,6833.0,43.57,3
1,0,0,76.0,2.0,1,2.0,6100.0,670.0,204.0,78.0,157.0,7209.0,80.26,3
1,0,0,76.0,2.0,1,2.0,6100.0,670.0,204.0,78.0,157.0,7209.0,80.26,3
1,1,1,50.0,1.0,1,1.0,6100.0,871.0,500.0,78.0,157.0,7706.0,122.0,0
1,1,1,50.0,1.0,1,1.0,6100.0,871.0,500.0,78.0,157.0,7706.0,122.0,0
1,1,1,50.0,1.0,1,1.0,6100.0,871.0,500.0,78.0,157.0,7706.0,122.0,0
1,1,1,50.0,1.0,1,1.0,6100.0,871.0,500.0,78.0,157.0,7706.0,122.0,0
1,0,1,128.0,3.0,1,2.0,6100.0,1430.0,291.0,78.0,157.0,8056.0,47.66,3
0,0,0,177.0,5.0,1,5.0,6111.0,0.0,162.0,102.0,158.0,6533.0,34.53,3
1,0,1,98.0,3.0,0,1.0,6115.0,720.0,301.0,78.0,158.0,7372.0,62.4,3
1,0,1,98.0,3.0,0,1.0,6115.0,720.0,301.0,78.0,158.0,7372.0,62.4,3
1,0,1,105.0,3.0,1,2.0,6150.0,2185.0,307.0,78.0,159.0,8879.0,58.57,3
1,1,0,205.0,3.0,0,2.0,6160.0,0.0,250.0,102.0,159.0,6671.0,30.05,3
1,1,0,205.0,3.0,0,2.0,6160.0,0.0,250.0,102.0,159.0,6671.0,30.05,3
